trial_index,cue_time_unix,detection_time_unix,reaction_time_s,glove,confidence,velocity_mps,punch_type,imu_confirmed,baseline_velocity_mps
0,1769782849.007651,1769782849.7738395,0.7661640644073486,jab,0.0,0.0,,False,0.0
