trial_index,cue_time_unix,detection_time_unix,reaction_time_s,glove,confidence,velocity_mps,punch_type,imu_confirmed,baseline_velocity_mps
0,1769773971.6976156,,,,0.0,0.0,,False,0.0
1,1769773977.6974862,,,,0.0,0.0,,False,0.0
2,1769773983.1474729,,,,0.0,0.0,,False,0.0
