trial_index,timestamp_unix,cue_time_unix,detection_time_unix,reaction_time_s,glove,confidence,velocity_mps,punch_type,imu_confirmed,baseline_velocity_mps
0,1770369938.8284373,1770369938.3152952,1770369938.8281512,0.5128269195556641,jab,0.0,0.0,,False,0.0
1,1770369947.4965498,1770369945.3651977,1770369947.4963422,2.1311213970184326,cross,0.0,0.0,,False,0.0
2,1770369954.8545501,1770369954.165131,1770369954.8543098,0.6891517639160156,cross,0.0,0.0,,False,0.0
